issue_date,forecast_origin_utc,forecast_origin_local,run_time_utc,available_at_utc,source_fingerprint,model_version,is_february_target,lead_hours,power_normalized,temperature_c,turbine_id,valid_time_local,valid_time_utc,wind_speed_ms
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,9,0.0811277156333715,-2.3315803626784373,2,2026-02-08T08:00:00+05:00,2026-02-08T03:00:00+00:00,4.276992235016821
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,10,0.05028301538828117,-0.5739808632692984,2,2026-02-08T09:00:00+05:00,2026-02-08T04:00:00+00:00,3.589779016351557
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,11,0.013714366568373257,0.5227971505001392,2,2026-02-08T10:00:00+05:00,2026-02-08T05:00:00+00:00,2.1401511392893644
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,12,0.009957962475700145,1.2529298618508165,2,2026-02-08T11:00:00+05:00,2026-02-08T06:00:00+00:00,0.547065171718967
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,13,0.009978706284118977,2.1999407834903764,2,2026-02-08T12:00:00+05:00,2026-02-08T07:00:00+00:00,1.563304671176779
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,14,0.05738710491744375,3.067217754295541,2,2026-02-08T13:00:00+05:00,2026-02-08T08:00:00+00:00,3.774267058587845
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,15,0.2374370595727363,3.3341345050682207,2,2026-02-08T14:00:00+05:00,2026-02-08T09:00:00+00:00,6.163852510412836
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,16,0.5419074931484736,3.2769859914741915,2,2026-02-08T15:00:00+05:00,2026-02-08T10:00:00+00:00,8.30001296201807
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,17,0.761323309878519,2.19276394641588,2,2026-02-08T16:00:00+05:00,2026-02-08T11:00:00+00:00,9.81409033071872
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,18,0.8530203931040053,0.25038629073731045,2,2026-02-08T17:00:00+05:00,2026-02-08T12:00:00+00:00,10.488766743089165
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,19,0.8254723557635122,-0.7101782278796804,2,2026-02-08T18:00:00+05:00,2026-02-08T13:00:00+00:00,10.260315264472398
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,20,0.8463076995806351,-1.4737492564089507,2,2026-02-08T19:00:00+05:00,2026-02-08T14:00:00+00:00,10.433099446651282
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,21,0.8833702639247694,-1.7603126440096162,2,2026-02-08T20:00:00+05:00,2026-02-08T15:00:00+00:00,10.740453379749841
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,22,0.9091998740749224,-1.7870772321880963,2,2026-02-08T21:00:00+05:00,2026-02-08T16:00:00+00:00,11.053274282257934
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,23,0.9148668752905886,-1.9015180331685997,2,2026-02-08T22:00:00+05:00,2026-02-08T17:00:00+00:00,11.122916325461965
2026-02-07,2026-02-07T18:00:00+00:00,2026-02-07T23:00:00+05:00,2026-02-07T12:00:00+00:00,2026-02-07T16:01:21+00:00,8862604903772530fd3b921dd3874576a86b3673918332037468f49184ade27c,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,24,0.9396117132863276,-2.1723581052660847,2,2026-02-08T23:00:00+05:00,2026-02-08T18:00:00+00:00,11.51905992083314
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,1,0.9592168387664108,-2.8790554505000046,1,2026-02-09T00:00:00+05:00,2026-02-08T19:00:00+00:00,12.3351336054986
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,2,0.9665731064906568,-3.349361601011992,1,2026-02-09T01:00:00+05:00,2026-02-08T20:00:00+00:00,12.734785928726092
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,3,0.9661564864193924,-3.8041340720059793,1,2026-02-09T02:00:00+05:00,2026-02-08T21:00:00+00:00,12.712151736276137
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,4,0.9630621862382046,-3.8536827704999723,1,2026-02-09T03:00:00+05:00,2026-02-08T22:00:00+00:00,12.544044171063542
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,5,0.9636792508047676,-3.7846763429739667,1,2026-02-09T04:00:00+05:00,2026-02-08T23:00:00+00:00,12.577568139582992
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,6,0.9586238270755244,-3.7112719721839653,1,2026-02-09T05:00:00+05:00,2026-02-09T00:00:00+00:00,12.052544296768273
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,7,0.9451115266082998,-3.7913761860599493,1,2026-02-09T06:00:00+05:00,2026-02-09T01:00:00+00:00,11.415931162366709
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,8,0.9271746605083567,-3.6625795365979457,1,2026-02-09T07:00:00+05:00,2026-02-09T02:00:00+00:00,11.133403405597104
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,9,0.918739690144051,-2.739130994761979,1,2026-02-09T08:00:00+05:00,2026-02-09T03:00:00+00:00,11.039595480701033
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,10,0.9396848867212716,-1.052461933282018,1,2026-02-09T09:00:00+05:00,2026-02-09T04:00:00+00:00,11.295110921227273
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,11,0.9567046661633128,0.9885033299260044,1,2026-02-09T10:00:00+05:00,2026-02-09T05:00:00+00:00,11.674044091501367
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,12,0.9581178392512422,2.505634426454037,1,2026-02-09T11:00:00+05:00,2026-02-09T06:00:00+00:00,12.155119974989208
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,13,0.9577456451865354,4.1360474983679865,1,2026-02-09T12:00:00+05:00,2026-02-09T07:00:00+00:00,12.230572499308867
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,14,0.9592720366280928,4.832714558750013,1,2026-02-09T13:00:00+05:00,2026-02-09T08:00:00+00:00,11.921136916406278
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,15,0.915839848187531,4.521073653654014,1,2026-02-09T14:00:00+05:00,2026-02-09T09:00:00+00:00,11.007345437758518
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,16,0.7301277858900989,4.302192764144024,1,2026-02-09T15:00:00+05:00,2026-02-09T10:00:00+00:00,9.5072752808117
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,17,0.4256852964008012,3.4458997838140135,1,2026-02-09T16:00:00+05:00,2026-02-09T11:00:00+00:00,7.424574021708781
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,18,0.27990627876493723,1.5989685226600159,1,2026-02-09T17:00:00+05:00,2026-02-09T12:00:00+00:00,6.414516473478865
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,19,0.1339089511405134,0.3300320553420306,1,2026-02-09T18:00:00+05:00,2026-02-09T13:00:00+00:00,5.031271267069624
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,20,0.06328390491262875,0.06596783077600321,1,2026-02-09T19:00:00+05:00,2026-02-09T14:00:00+00:00,3.8427364211550104
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,21,0.05273817390322128,0.1970286718440093,1,2026-02-09T20:00:00+05:00,2026-02-09T15:00:00+00:00,3.5817969399307046
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,22,0.03385455228366812,0.5515890556200134,1,2026-02-09T21:00:00+05:00,2026-02-09T16:00:00+00:00,3.0232889069420907
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,23,0.027468864918802436,0.9679901864399767,1,2026-02-09T22:00:00+05:00,2026-02-09T17:00:00+00:00,2.8121493374449216
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,24,0.011253063035972599,1.0731081264399904,1,2026-02-09T23:00:00+05:00,2026-02-09T18:00:00+00:00,1.7699307573326697
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,1,0.958374908536974,-2.9220424236200415,2,2026-02-09T00:00:00+05:00,2026-02-08T19:00:00+00:00,12.224798991831113
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,2,0.961777362079145,-3.395314297262871,2,2026-02-09T01:00:00+05:00,2026-02-08T20:00:00+00:00,12.617001706461856
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,3,0.9615131219503831,-3.8461917466914315,2,2026-02-09T02:00:00+05:00,2026-02-08T21:00:00+00:00,12.585338431005484
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,4,0.960077648644847,-3.894272943619967,2,2026-02-09T03:00:00+05:00,2026-02-08T22:00:00+00:00,12.413329028435044
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,5,0.9603014589156995,-3.8259489116037457,2,2026-02-09T04:00:00+05:00,2026-02-08T23:00:00+00:00,12.440147688754255
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,6,0.9542150201102191,-3.7486408149641193,2,2026-02-09T05:00:00+05:00,2026-02-09T00:00:00+00:00,11.916199839899624
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,7,0.9271269728893241,-3.8289371479543775,2,2026-02-09T06:00:00+05:00,2026-02-09T01:00:00+00:00,11.28584476021715
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,8,0.9048847460263247,-3.6955230261135057,2,2026-02-09T07:00:00+05:00,2026-02-09T02:00:00+00:00,11.000245471683375
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,9,0.8963113365709342,-2.7630625710128243,2,2026-02-09T08:00:00+05:00,2026-02-09T03:00:00+00:00,10.89488644157631
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,10,0.9169831042759969,-1.0662013724576695,2,2026-02-09T09:00:00+05:00,2026-02-09T04:00:00+00:00,11.148922762521481
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,11,0.9397717887615926,0.9725729797922895,2,2026-02-09T10:00:00+05:00,2026-02-09T05:00:00+00:00,11.522050133403644
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,12,0.9553660643206724,2.4887742390389462,2,2026-02-09T11:00:00+05:00,2026-02-09T06:00:00+00:00,12.001589453932768
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,13,0.9564821984738001,4.109944677688304,2,2026-02-09T12:00:00+05:00,2026-02-09T07:00:00+00:00,12.084389283582446
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,14,0.9524990775058737,4.799935358750076,2,2026-02-09T13:00:00+05:00,2026-02-09T08:00:00+00:00,11.788903533330851
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,15,0.8941436657545673,4.490244642366974,2,2026-02-09T14:00:00+05:00,2026-02-09T09:00:00+00:00,10.868247833448219
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,16,0.6963225050326229,4.268796894834566,2,2026-02-09T15:00:00+05:00,2026-02-09T10:00:00+00:00,9.38907088508571
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,17,0.40061166118258246,3.4066449428053716,2,2026-02-09T16:00:00+05:00,2026-02-09T11:00:00+00:00,7.332442789261648
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,18,0.2583177456430937,1.5594908529384384,2,2026-02-09T17:00:00+05:00,2026-02-09T12:00:00+00:00,6.331422927676436
2026-02-08,2026-02-08T18:00:00+00:00,2026-02-08T23:00:00+05:00,2026-02-08T12:00:00+00:00,2026-02-08T16:02:14+00:00,3f0384bcb66f4b40a2738944f50f3f4b4ce25da7c932879c8a8040c393c0e2f2,february-empirical-v1:204ed64bc6d9fa64157d2256888ae687070ec6f9d0d554829fd4d8827c29541c,True,19,0.12202090120155283,0.2990028970521621,2,2026-02-09T18:00:00+05:00,2026-02-09T13:00:00+00:00,4.952793350714132
