issue_date,forecast_origin_utc,forecast_origin_local,run_time_utc,available_at_utc,source_fingerprint,model_version,turbine_id,valid_time_utc,valid_time_local,lead_hours,power_normalized,wind_speed_ms,temperature_c,is_february_target
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T02:00:00+00:00,2026-02-04T07:00:00+05:00,32,0.21614956852807127,4.722574585391963,1.6261090341620275,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T03:00:00+00:00,2026-02-04T08:00:00+05:00,33,0.20459430943770318,4.6231671169300315,1.697811239110024,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T04:00:00+00:00,2026-02-04T09:00:00+05:00,34,0.15614478951894495,4.095941017353568,1.8752557971180295,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T05:00:00+00:00,2026-02-04T10:00:00+05:00,35,0.12506911956852798,3.6740356567115144,2.0794849094100414,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T06:00:00+00:00,2026-02-04T11:00:00+05:00,36,0.06905706220229506,2.674548101561347,2.562757355678002,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T07:00:00+00:00,2026-02-04T12:00:00+05:00,37,0.032423144705001794,1.6270751130373389,3.016217631078007,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T08:00:00+00:00,2026-02-04T13:00:00+05:00,38,0.018889385476498932,1.0088675625061585,3.28381884711996,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T09:00:00+00:00,2026-02-04T14:00:00+05:00,39,0.022838445809902446,1.2349636952641565,3.8055675845459973,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T10:00:00+00:00,2026-02-04T15:00:00+05:00,40,0.030856442940809862,1.5714273019811353,4.303156395369967,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T11:00:00+00:00,2026-02-04T16:00:00+05:00,41,0.01563261521021649,0.804589323199824,4.326954741085956,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T12:00:00+00:00,2026-02-04T17:00:00+05:00,42,0.033264978774756274,1.6569762878014684,2.392490671242001,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T13:00:00+00:00,2026-02-04T18:00:00+05:00,43,0.10020009022686421,3.2830876552459487,0.7250731355160269,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T14:00:00+00:00,2026-02-04T19:00:00+05:00,44,0.1470211467655472,3.986719224607653,0.12238086312402174,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T15:00:00+00:00,2026-02-04T20:00:00+05:00,45,0.2512427962901162,5.024474257627851,-0.2614473226660152,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T16:00:00+00:00,2026-02-04T21:00:00+05:00,46,0.40944583135815543,6.199049973190409,-0.5091298775100199,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T17:00:00+00:00,2026-02-04T22:00:00+05:00,47,0.48156413164226985,6.6958136024107615,-0.42920348549603204,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,1,2026-02-04T18:00:00+00:00,2026-02-04T23:00:00+05:00,48,0.5594863111436107,7.254153793976751,-0.5288464792159857,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-02T19:00:00+00:00,2026-02-03T00:00:00+05:00,1,0.2538102513507261,5.033307842748389,0.42840907765287284,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-02T20:00:00+00:00,2026-02-03T01:00:00+05:00,2,0.33344339932515366,5.630272873420723,0.25109309207499564,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-02T21:00:00+00:00,2026-02-03T02:00:00+05:00,3,0.3795921409668345,5.956461234405387,0.0012532367795756727,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-02T22:00:00+00:00,2026-02-03T03:00:00+05:00,4,0.49566513007580165,6.785344342645825,0.011782216886672359,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-02T23:00:00+00:00,2026-02-03T04:00:00+05:00,5,0.46218554746747115,6.547822013665133,-0.34132850992182284,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T00:00:00+00:00,2026-02-03T05:00:00+05:00,6,0.3983903106957071,6.090482455760863,-0.7442420477172504,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T01:00:00+00:00,2026-02-03T06:00:00+05:00,7,0.33643826809857963,5.6514411935485604,-1.0027077001360567,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T02:00:00+00:00,2026-02-03T07:00:00+05:00,8,0.2605904230996919,5.085108469818181,-1.3860366201425336,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T03:00:00+00:00,2026-02-03T08:00:00+05:00,9,0.28378456062276725,5.2623120735796265,-0.47576318446391497,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T04:00:00+00:00,2026-02-03T09:00:00+05:00,10,0.13470568926558185,3.8150577247770365,1.0469503839612457,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T05:00:00+00:00,2026-02-03T10:00:00+05:00,11,0.10502310632276088,3.403495933508141,2.511905542756608,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T06:00:00+00:00,2026-02-03T11:00:00+05:00,12,0.10023101930196851,3.307815139742714,3.95243209082804,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T07:00:00+00:00,2026-02-03T12:00:00+05:00,13,0.0916057280753278,3.134870726381768,4.902607802097464,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T08:00:00+00:00,2026-02-03T13:00:00+05:00,14,0.05183120005663438,2.2614078745313466,5.421020762668888,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T09:00:00+00:00,2026-02-03T14:00:00+05:00,15,0.016602084613771745,0.905690355979229,5.378058956136442,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T10:00:00+00:00,2026-02-03T15:00:00+05:00,16,0.01256723879110191,0.5570690052381443,4.902547656720799,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T11:00:00+00:00,2026-02-03T16:00:00+05:00,17,0.05026529459713272,2.2163822382421343,3.8171832270585355,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T12:00:00+00:00,2026-02-03T17:00:00+05:00,18,0.08124927202385503,2.9272149882441063,2.7564360437599476,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T13:00:00+00:00,2026-02-03T18:00:00+05:00,19,0.1493150826042556,4.001567233094548,3.074954179954659,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T14:00:00+00:00,2026-02-03T19:00:00+05:00,20,0.3134057662020626,5.488618586214023,2.7485711662599783,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T15:00:00+00:00,2026-02-03T20:00:00+05:00,21,0.36726859906794834,5.869356022204045,2.4951814983767804,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T16:00:00+00:00,2026-02-03T21:00:00+05:00,22,0.4178149727106922,6.229787152665144,2.4691234121332855,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T17:00:00+00:00,2026-02-03T22:00:00+05:00,23,0.40867987569097325,6.1642744595463945,2.3046236925228527,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T18:00:00+00:00,2026-02-03T23:00:00+05:00,24,0.4172840133944183,6.225979357885241,1.8186907781072819,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T19:00:00+00:00,2026-02-04T00:00:00+05:00,25,0.46553699963037715,6.57159903420071,1.6601456844384757,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T20:00:00+00:00,2026-02-04T01:00:00+05:00,26,0.4023359995347556,6.118779112216363,1.812619923967702,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T21:00:00+00:00,2026-02-04T02:00:00+05:00,27,0.3369233306900804,5.654869711121697,1.667371752058557,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T22:00:00+00:00,2026-02-04T03:00:00+05:00,28,0.2968209790929462,5.361910531627903,1.7674767032144132,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-03T23:00:00+00:00,2026-02-04T04:00:00+05:00,29,0.1981708928063785,4.538561651123129,1.8607690188929382,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T00:00:00+00:00,2026-02-04T05:00:00+05:00,30,0.17891507883654342,4.341465211018944,1.8995263088053207,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T01:00:00+00:00,2026-02-04T06:00:00+05:00,31,0.2082788779101971,4.630766088408584,1.821810696983846,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T02:00:00+00:00,2026-02-04T07:00:00+05:00,32,0.2150470025790753,4.692504517992929,1.599875762668944,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T03:00:00+00:00,2026-02-04T08:00:00+05:00,33,0.20289899445628948,4.581691112393682,1.672172518636387,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T04:00:00+00:00,2026-02-04T09:00:00+05:00,34,0.15386217829928692,4.053781720557353,1.8512425764383238,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T05:00:00+00:00,2026-02-04T10:00:00+05:00,35,0.12142142082211342,3.630865623745174,2.051186852808428,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T06:00:00+00:00,2026-02-04T11:00:00+05:00,36,0.06813753124013268,2.643211490441492,2.5215006168927516,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T07:00:00+00:00,2026-02-04T12:00:00+05:00,37,0.031479351200453864,1.6144807663022431,2.9659875907888136,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T08:00:00+00:00,2026-02-04T13:00:00+05:00,38,0.018472256057856153,1.0098404151094718,3.2241410909088586,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T09:00:00+00:00,2026-02-04T14:00:00+05:00,39,0.022562560821721207,1.2376299497881083,3.741589558201099,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T10:00:00+00:00,2026-02-04T15:00:00+05:00,40,0.03038004348441057,1.5707965056916604,4.240810386038845,True
2026-02-02,2026-02-02T18:00:00+00:00,2026-02-02T23:00:00+05:00,2026-02-02T12:00:00+00:00,2026-02-02T16:00:22+00:00,eca24cd2729f82b59ed5b1b52d1f6dff1157a8bdd435f4c68ec47b4a4cf91d73,gfs-ml-v1:30e504d3fa915c28313a72a3c8f0d5412a78763b1207789a749d094d1a620668,2,2026-02-04T11:00:00+00:00,2026-02-04T16:00:00+05:00,41,0.014598172875844912,0.7934897268785369,4.265146587470667,True
